Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2021,10,AGARTALA,DELHI,6813.00,6645.00,0.32,13.34,0.32,0.05
2021,11,AGARTALA,DELHI,6363.00,6548.00,0.95,21.34,0.70,0.57
2021,12,AGARTALA,DELHI,6870.00,7451.00,5.59,25.55,0.77,0.00
2022,01,AGARTALA,DELHI,4058.00,5423.00,3.63,29.23,0.32,0.02
2022,02,AGARTALA,DELHI,5003.00,4619.00,0.71,37.08,0.06,0.00
2022,03,AGARTALA,DELHI,7010.00,6504.00,13.62,35.87,0.15,0.01
2022,04,AGARTALA,DELHI,4660.00,4634.00,3.01,16.81,0.09,1.30
2022,05,AGARTALA,DELHI,5145.00,4836.00,5.37,12.56,0.12,3.66
2022,06,AGARTALA,DELHI,5595.00,5501.00,6.03,14.04,0.16,3.58
2022,07,AGARTALA,DELHI,5382.00,4825.00,5.00,15.23,0.12,3.94
2022,08,AGARTALA,DELHI,4868.00,4193.00,0.52,12.08,0.12,4.54
2022,09,AGARTALA,DELHI,4689.00,4277.00,1.57,15.66,0.05,3.71
2022,10,AGARTALA,DELHI,5422.00,5028.00,0.91,14.79,0.01,1.78
2022,11,AGARTALA,DELHI,5302.00,5308.00,1.00,18.98,0.20,2.40
2022,12,AGARTALA,DELHI,5326.00,5522.00,0.02,27.34,0.03,2.54
2023,01,AGARTALA,DELHI,5416.00,4769.00,0.13,25.48,0.00,2.07
2023,02,AGARTALA,DELHI,4398.00,3879.00,0.11,23.44,0.01,2.04
2023,03,AGARTALA,DELHI,5281.00,5226.00,0.00,25.68,0.01,1.96
2023,04,AGARTALA,DELHI,5584.00,5547.00,0.14,19.28,0.03,2.65
2023,05,AGARTALA,DELHI,5248.00,5224.00,0.82,24.42,0.18,4.61
2023,06,AGARTALA,DELHI,4911.00,5067.00,2.35,28.77,0.16,2.00
2023,07,AGARTALA,DELHI,5143.00,5080.00,1.73,37.56,0.22,2.32
2023,08,AGARTALA,DELHI,5124.00,5045.00,1.22,27.01,0.33,3.25
2023,09,AGARTALA,DELHI,4338.00,4303.00,0.98,28.95,0.52,2.13
2023,10,AGARTALA,DELHI,5147.00,5382.00,1.93,32.17,0.78,2.61
2023,11,AGARTALA,DELHI,6104.00,6180.00,0.32,25.00,0.85,1.79
2023,12,AGARTALA,DELHI,6007.00,6567.00,0.81,29.63,0.99,2.25
2024,01,AGARTALA,DELHI,6142.00,6425.00,4.20,34.52,1.29,4.76
2024,02,AGARTALA,DELHI,5729.00,5809.00,0.32,27.95,1.31,0.90
2024,03,AGARTALA,DELHI,5716.00,6271.00,0.52,22.74,1.27,0.82
2024,04,AGARTALA,DELHI,4617.00,5055.00,0.47,34.81,1.08,2.42
2024,06,AGARTALA,DELHI,4539.00,5144.00,4.00,24.68,1.18,1.26
2024,07,AGARTALA,DELHI,5167.00,4878.00,2.96,26.14,1.54,2.47
2024,08,AGARTALA,DELHI,4505.00,4594.00,0.72,20.64,1.06,2.12
2024,09,AGARTALA,DELHI,3418.00,4143.00,1.45,41.42,1.61,1.90
2024,10,AGARTALA,DELHI,4771.00,5184.00,2.16,30.93,1.41,2.69
2024,11,AGARTALA,DELHI,5053.00,5145.00,2.64,21.20,1.58,1.86
2024,12,AGARTALA,DELHI,4969.00,5340.00,2.69,23.39,1.65,1.84
2025,01,AGARTALA,DELHI,4833.00,5203.00,0.43,19.96,1.70,0.27
2025,02,AGARTALA,DELHI,5569.00,5879.00,1.45,14.89,1.49,1.13
2025,03,AGARTALA,DELHI,6175.00,6862.00,1.08,36.39,1.66,1.86
2021,06,AGARTALA,DIBRUGARH,65.00,55.00,0.00,0.00,0.00,0.00
2021,07,AGARTALA,DIBRUGARH,339.00,330.00,0.00,0.00,0.00,0.00
2021,08,AGARTALA,DIBRUGARH,545.00,535.00,0.00,0.00,0.00,0.00
2021,09,AGARTALA,DIBRUGARH,506.00,435.00,0.00,0.00,0.00,0.00
2021,10,AGARTALA,DIBRUGARH,838.00,869.00,0.00,0.00,0.00,0.00
2021,11,AGARTALA,DIBRUGARH,590.00,705.00,0.00,0.00,0.00,0.00
2021,12,AGARTALA,DIBRUGARH,812.00,837.00,0.00,0.00,0.00,0.00
2022,01,AGARTALA,DIBRUGARH,538.00,492.00,0.00,0.00,0.00,0.00
2022,02,AGARTALA,DIBRUGARH,752.00,854.00,0.00,0.00,0.00,0.00
2022,03,AGARTALA,DIBRUGARH,682.00,705.00,0.00,0.00,0.00,0.00
2022,04,AGARTALA,DIBRUGARH,862.00,849.00,0.00,0.00,0.00,0.00
2022,05,AGARTALA,DIBRUGARH,1578.00,1340.00,0.00,0.00,0.00,0.00
2022,06,AGARTALA,DIBRUGARH,987.00,1394.00,0.00,0.00,0.00,0.00
2022,07,AGARTALA,DIBRUGARH,1136.00,1471.00,0.00,0.00,0.00,0.00
2022,08,AGARTALA,DIBRUGARH,1011.00,1245.00,0.00,0.00,0.00,0.00
2022,09,AGARTALA,DIBRUGARH,961.00,1144.00,0.00,0.00,0.00,0.00
2022,10,AGARTALA,DIBRUGARH,1470.00,1533.00,0.00,0.00,0.00,0.00
2022,11,AGARTALA,DIBRUGARH,1190.00,1604.00,0.00,0.00,0.00,0.00
2022,12,AGARTALA,DIBRUGARH,1269.00,1600.00,0.00,0.00,0.00,0.00
2023,01,AGARTALA,DIBRUGARH,1025.00,1339.00,0.00,0.00,0.00,0.00
2023,02,AGARTALA,DIBRUGARH,931.00,831.00,0.00,0.00,0.00,0.00
2023,03,AGARTALA,DIBRUGARH,846.00,882.00,0.00,0.00,0.00,0.00
2023,04,AGARTALA,DIBRUGARH,968.00,1113.00,0.00,0.00,0.00,0.00
2023,05,AGARTALA,DIBRUGARH,923.00,815.00,0.00,0.00,0.00,0.00
2023,06,AGARTALA,DIBRUGARH,934.00,1004.00,0.00,0.00,0.00,0.00
2023,07,AGARTALA,DIBRUGARH,1156.00,968.00,0.00,0.00,0.00,0.00
2023,08,AGARTALA,DIBRUGARH,872.00,844.00,0.00,0.00,0.00,0.00
2023,09,AGARTALA,DIBRUGARH,423.00,438.00,0.00,0.00,0.00,0.00
2023,10,AGARTALA,DIBRUGARH,239.00,212.00,0.00,0.00,0.00,0.00
2024,01,AGARTALA,DIBRUGARH,65.00,0.00,0.00,0.00,0.00,0.00
2024,10,AGARTALA,DIBRUGARH,39.00,50.00,0.00,0.00,0.00,0.00
2024,11,AGARTALA,DIBRUGARH,535.00,506.00,0.04,0.00,0.00,0.00
2024,12,AGARTALA,DIBRUGARH,443.00,424.00,0.19,0.09,0.00,0.00
2025,01,AGARTALA,DIBRUGARH,420.00,511.00,0.01,0.00,0.00,0.00
2025,02,AGARTALA,DIBRUGARH,497.00,374.00,0.00,0.08,0.00,0.00
2025,03,AGARTALA,DIBRUGARH,727.00,450.00,0.08,0.00,0.00,0.00
2023,09,AGARTALA,DIMAPUR,169.00,0.00,0.00,0.00,0.00,0.00
2019,05,AGARTALA,GUWAHATI,11338.00,8861.00,0.72,44.35,3.58,5.02
2019,06,AGARTALA,GUWAHATI,10786.00,10756.00,4.33,39.73,4.24,4.03
2019,07,AGARTALA,GUWAHATI,11355.00,10213.00,1.37,40.85,3.14,3.17
2019,08,AGARTALA,GUWAHATI,10927.00,9164.00,1.31,40.05,2.56,3.47
2019,09,AGARTALA,GUWAHATI,9271.00,9849.00,4.89,51.26,3.37,4.51
2019,10,AGARTALA,GUWAHATI,10870.00,9725.00,5.92,45.03,3.98,2.63
2019,11,AGARTALA,GUWAHATI,12164.00,10833.00,4.90,40.67,3.08,3.84
2019,12,AGARTALA,GUWAHATI,8730.00,8993.00,8.71,37.97,3.62,3.42
2020,01,AGARTALA,GUWAHATI,10581.00,10553.00,12.71,36.14,4.22,4.12
2020,02,AGARTALA,GUWAHATI,10522.00,9090.00,10.66,28.43,4.38,3.81
2020,03,AGARTALA,GUWAHATI,6027.00,6760.00,5.53,23.29,0.00,0.00
2020,05,AGARTALA,GUWAHATI,0.00,0.00,0.00,3.33,0.00,0.00
2020,06,AGARTALA,GUWAHATI,40.00,1091.00,0.57,16.13,0.02,2.45
2020,07,AGARTALA,GUWAHATI,903.00,930.00,4.80,21.53,12.93,4.14
2020,08,AGARTALA,GUWAHATI,1062.00,995.00,10.55,16.39,7.92,4.27
2020,09,AGARTALA,GUWAHATI,1361.00,947.00,3.25,16.98,4.60,4.05
2020,10,AGARTALA,GUWAHATI,2351.00,1894.00,5.39,30.03,5.45,4.98
2020,11,AGARTALA,GUWAHATI,4267.00,3318.00,4.95,25.69,4.84,5.87
2020,12,AGARTALA,GUWAHATI,4266.00,4675.00,16.96,22.26,7.66,4.34
2021,01,AGARTALA,GUWAHATI,4646.00,4435.00,16.83,24.94,5.88,5.31
2021,02,AGARTALA,GUWAHATI,4316.00,4150.00,14.16,19.67,7.18,4.10
2021,03,AGARTALA,GUWAHATI,4455.00,4094.00,15.94,18.82,3.69,3.88
2021,04,AGARTALA,GUWAHATI,3735.00,5547.00,17.43,22.72,2.54,3.24
2021,06,AGARTALA,GUWAHATI,1244.00,1459.00,1.31,23.02,1.53,3.93
2021,07,AGARTALA,GUWAHATI,1846.00,1848.00,4.21,17.06,2.00,3.48
2021,08,AGARTALA,GUWAHATI,3294.00,3352.00,7.15,23.27,7.01,2.92
2021,09,AGARTALA,GUWAHATI,4000.00,4482.00,7.09,20.04,3.24,3.09
2021,10,AGARTALA,GUWAHATI,4899.00,5344.00,1.19,25.27,1.91,3.79
2021,11,AGARTALA,GUWAHATI,4505.00,4524.00,0.69,14.22,2.80,3.55
2021,12,AGARTALA,GUWAHATI,4507.00,5381.00,0.37,17.57,3.15,5.32
2022,01,AGARTALA,GUWAHATI,2864.00,4114.00,4.08,17.38,4.03,4.78
2022,02,AGARTALA,GUWAHATI,4178.00,4004.00,8.80,19.90,6.72,3.51
2022,03,AGARTALA,GUWAHATI,4628.00,5090.00,0.42,26.20,6.37,3.72
2022,04,AGARTALA,GUWAHATI,4995.00,5238.00,2.39,19.25,8.47,4.08
2022,05,AGARTALA,GUWAHATI,7137.00,7275.00,1.48,27.10,10.54,4.92
2022,06,AGARTALA,GUWAHATI,6375.00,6485.00,4.72,29.23,7.36,3.99
2022,07,AGARTALA,GUWAHATI,6641.00,6576.00,5.78,21.95,5.91,5.99
2022,08,AGARTALA,GUWAHATI,5137.00,5576.00,1.41,27.37,6.21,4.12
2022,09,AGARTALA,GUWAHATI,5221.00,5903.00,1.83,32.03,6.40,3.78
2022,10,AGARTALA,GUWAHATI,7372.00,7197.00,2.17,29.02,4.40,4.06
2022,11,AGARTALA,GUWAHATI,10201.00,11054.00,7.28,34.83,5.95,4.27
2022,12,AGARTALA,GUWAHATI,8355.00,9348.00,8.09,34.60,0.81,4.29
2023,01,AGARTALA,GUWAHATI,8072.00,8833.00,0.01,26.21,0.00,4.27
2023,02,AGARTALA,GUWAHATI,6819.00,7291.00,0.89,24.08,0.01,2.37
2023,03,AGARTALA,GUWAHATI,9041.00,9520.00,5.25,32.27,1.24,3.02
2023,04,AGARTALA,GUWAHATI,10559.00,9879.00,5.36,29.05,0.94,3.19
2023,05,AGARTALA,GUWAHATI,9752.00,9631.00,0.37,39.17,3.69,3.07
2023,06,AGARTALA,GUWAHATI,8544.00,10390.00,2.33,32.98,3.25,2.95
2023,07,AGARTALA,GUWAHATI,7986.00,9457.00,0.68,36.33,5.50,3.74
2023,08,AGARTALA,GUWAHATI,7480.00,9048.00,2.74,37.46,4.77,4.37
2023,09,AGARTALA,GUWAHATI,7118.00,8303.00,0.20,40.95,2.53,5.82
2023,10,AGARTALA,GUWAHATI,8600.00,9617.00,4.38,57.07,2.01,4.60
2023,11,AGARTALA,GUWAHATI,9218.00,8812.00,2.14,39.77,1.45,5.85
2023,12,AGARTALA,GUWAHATI,9365.00,10601.00,1.68,39.89,2.43,5.64
2024,01,AGARTALA,GUWAHATI,9583.00,11031.00,1.87,38.69,2.24,5.24
2024,02,AGARTALA,GUWAHATI,8496.00,9217.00,5.35,43.95,2.43,5.39
2024,03,AGARTALA,GUWAHATI,9299.00,10314.00,12.78,59.88,1.67,5.20
2024,04,AGARTALA,GUWAHATI,9599.00,10251.00,5.37,62.00,2.06,5.58
2024,06,AGARTALA,GUWAHATI,9425.00,10536.00,2.56,56.53,2.34,8.34
2024,07,AGARTALA,GUWAHATI,9893.00,10666.00,5.74,70.27,2.42,5.67
2024,08,AGARTALA,GUWAHATI,8788.00,9820.00,10.87,58.35,1.65,5.82
2024,09,AGARTALA,GUWAHATI,11862.00,12611.00,1.78,68.53,2.23,2.01
2024,10,AGARTALA,GUWAHATI,12500.00,13341.00,157.57,71.71,1.84,1.84
2024,11,AGARTALA,GUWAHATI,13803.00,14306.00,8.54,65.59,2.23,3.71
2024,12,AGARTALA,GUWAHATI,15373.00,16464.00,7.13,50.29,2.37,6.73
2025,01,AGARTALA,GUWAHATI,14041.00,15957.00,2.54,39.22,1.57,4.76
2025,02,AGARTALA,GUWAHATI,13833.00,14167.00,4.16,41.45,1.93,1.66
2025,03,AGARTALA,GUWAHATI,13696.00,14154.00,9.67,74.39,1.41,1.71
2019,05,AGARTALA,HYDERABAD,758.00,222.00,0.00,0.26,0.00,0.00
2019,06,AGARTALA,HYDERABAD,486.00,471.00,0.00,1.32,0.00,0.00
2021,03,AGARTALA,HYDERABAD,22.00,17.00,0.00,0.12,0.00,0.00
2021,04,AGARTALA,HYDERABAD,324.00,257.00,0.26,4.49,0.00,0.00
2021,06,AGARTALA,HYDERABAD,134.00,60.00,0.47,1.87,0.00,0.00
2021,07,AGARTALA,HYDERABAD,113.00,103.00,0.00,0.83,0.00,0.00
2021,08,AGARTALA,HYDERABAD,161.00,97.00,0.03,0.37,0.00,0.00
2021,09,AGARTALA,HYDERABAD,135.00,82.00,0.03,0.95,0.00,0.00
2021,10,AGARTALA,HYDERABAD,347.00,408.00,0.02,1.27,0.00,0.00
2024,09,AGARTALA,HYDERABAD,604.00,789.00,0.01,0.18,0.00,0.00
2024,10,AGARTALA,HYDERABAD,2441.00,2899.00,0.03,1.35,0.00,0.00
2024,11,AGARTALA,HYDERABAD,2601.00,2826.00,1.46,2.21,0.00,0.00
2024,12,AGARTALA,HYDERABAD,2951.00,3047.00,16.96,2.51,0.00,0.00
2025,01,AGARTALA,HYDERABAD,2757.00,3103.00,19.24,1.19,0.00,0.00
2025,02,AGARTALA,HYDERABAD,2577.00,2606.00,21.16,3.34,0.00,0.00
2025,03,AGARTALA,HYDERABAD,2742.00,2959.00,0.11,1.51,0.00,0.00
2019,05,AGARTALA,IMPHAL,824.00,1336.00,0.33,0.36,0.00,0.00
2019,06,AGARTALA,IMPHAL,947.00,1455.00,0.12,0.36,0.00,0.00
2019,07,AGARTALA,IMPHAL,1060.00,1401.00,0.00,0.92,0.00,0.00
2019,08,AGARTALA,IMPHAL,1016.00,1567.00,0.19,0.56,0.00,0.00
2019,09,AGARTALA,IMPHAL,624.00,1070.00,0.23,0.82,0.00,0.00
2019,10,AGARTALA,IMPHAL,1534.00,1681.00,0.29,0.46,0.00,0.00
2019,11,AGARTALA,IMPHAL,2236.00,2794.00,0.24,0.73,0.00,0.00
2019,12,AGARTALA,IMPHAL,3573.00,2275.00,0.12,0.76,0.00,0.00
2020,01,AGARTALA,IMPHAL,3055.00,4352.00,1.01,0.28,0.00,0.00
2020,02,AGARTALA,IMPHAL,2938.00,3240.00,0.84,0.06,0.00,0.00
2020,03,AGARTALA,IMPHAL,2718.00,1983.00,0.44,0.00,0.00,0.00
2020,09,AGARTALA,IMPHAL,209.00,182.00,0.08,0.12,0.00,0.00
2020,10,AGARTALA,IMPHAL,1290.00,1464.00,13.13,0.31,2.52,0.00
2020,11,AGARTALA,IMPHAL,1195.00,1910.00,21.45,0.33,6.18,0.00
2020,12,AGARTALA,IMPHAL,1545.00,1303.00,1.84,2.97,0.37,0.00
2021,01,AGARTALA,IMPHAL,1277.00,2188.00,1.67,0.14,0.72,0.00
2021,02,AGARTALA,IMPHAL,1490.00,1968.00,3.14,0.98,0.00,0.00
2021,03,AGARTALA,IMPHAL,1515.00,1912.00,18.73,0.10,0.77,0.00
2021,04,AGARTALA,IMPHAL,1832.00,1015.00,6.49,0.32,1.01,0.00
2021,06,AGARTALA,IMPHAL,16.00,0.00,0.00,0.00,0.00,0.00
2021,08,AGARTALA,IMPHAL,159.00,184.00,0.00,0.00,0.00,0.00
2021,09,AGARTALA,IMPHAL,703.00,835.00,1.87,0.16,0.00,0.00
2021,10,AGARTALA,IMPHAL,968.00,1082.00,1.14,1.51,0.00,0.00
2021,11,AGARTALA,IMPHAL,1379.00,1431.00,0.66,0.33,0.00,0.00
2021,12,AGARTALA,IMPHAL,1580.00,1271.00,15.55,0.11,2.95,0.00
2022,01,AGARTALA,IMPHAL,610.00,993.00,4.00,0.00,0.00,0.00
2022,02,AGARTALA,IMPHAL,652.00,556.00,2.93,0.01,0.00,0.00
2022,03,AGARTALA,IMPHAL,676.00,991.00,0.49,0.75,0.00,0.00
2022,04,AGARTALA,IMPHAL,1234.00,1551.00,6.47,1.59,0.00,0.00
2022,05,AGARTALA,IMPHAL,1363.00,1909.00,0.12,10.08,0.00,0.00
2022,06,AGARTALA,IMPHAL,1241.00,1946.00,0.60,14.31,0.00,0.12
2022,07,AGARTALA,IMPHAL,1116.00,2027.00,0.35,2.04,0.00,0.00
2022,08,AGARTALA,IMPHAL,1066.00,1611.00,0.43,0.73,0.00,0.00
2022,09,AGARTALA,IMPHAL,956.00,1544.00,0.02,1.82,0.00,0.00
2022,10,AGARTALA,IMPHAL,1795.00,1845.00,0.10,12.58,0.00,0.00
2022,11,AGARTALA,IMPHAL,1364.00,1697.00,0.17,6.61,0.00,0.00
2022,12,AGARTALA,IMPHAL,1427.00,1437.00,0.00,3.08,0.00,0.00
2023,01,AGARTALA,IMPHAL,1142.00,1624.00,0.25,0.55,0.00,0.00
2023,02,AGARTALA,IMPHAL,881.00,856.00,0.10,0.05,0.00,0.00
2023,03,AGARTALA,IMPHAL,1213.00,1341.00,1.25,0.10,0.00,0.00
2023,04,AGARTALA,IMPHAL,1685.00,1880.00,0.07,1.12,0.00,0.00
2023,05,AGARTALA,IMPHAL,948.00,3290.00,7.03,1.71,0.00,0.00
2023,06,AGARTALA,IMPHAL,655.00,2994.00,1.98,0.31,0.00,0.00
2023,07,AGARTALA,IMPHAL,995.00,1584.00,0.56,0.14,0.00,0.00
2023,08,AGARTALA,IMPHAL,1249.00,2212.00,0.91,0.44,0.00,0.28
2023,09,AGARTALA,IMPHAL,1003.00,1744.00,8.64,6.31,0.00,0.00
2023,10,AGARTALA,IMPHAL,1261.00,3021.00,11.46,7.59,0.00,0.00
2023,11,AGARTALA,IMPHAL,1395.00,2204.00,31.54,22.90,0.00,0.00
2023,12,AGARTALA,IMPHAL,2556.00,1998.00,30.57,88.58,0.00,0.88
2024,01,AGARTALA,IMPHAL,1386.00,2863.00,9.53,48.06,0.00,0.19
2024,02,AGARTALA,IMPHAL,1382.00,1657.00,1.50,16.21,0.19,0.00
2024,03,AGARTALA,IMPHAL,1485.00,2436.00,15.07,3.51,0.00,0.00
2024,04,AGARTALA,IMPHAL,1186.00,1484.00,2.32,0.05,0.00,0.85
2024,06,AGARTALA,IMPHAL,1557.00,2207.00,0.07,12.45,0.00,0.00
2024,07,AGARTALA,IMPHAL,1375.00,1762.00,0.50,9.34,0.02,0.00
2024,08,AGARTALA,IMPHAL,1258.00,1762.00,0.69,6.82,0.00,0.00
2024,09,AGARTALA,IMPHAL,1326.00,1590.00,9.89,17.35,0.07,0.00
2024,10,AGARTALA,IMPHAL,1951.00,2216.00,8.94,7.24,0.00,0.00
2024,11,AGARTALA,IMPHAL,1218.00,1691.00,6.32,0.15,0.01,0.00
2024,12,AGARTALA,IMPHAL,2118.00,1906.00,4.26,28.62,0.58,0.06
2025,01,AGARTALA,IMPHAL,1880.00,2122.00,1.46,21.85,0.00,0.00
2025,02,AGARTALA,IMPHAL,1245.00,1765.00,0.33,19.98,0.00,0.00
2025,03,AGARTALA,IMPHAL,1851.00,1572.00,0.13,0.36,0.00,0.00
2019,03,AGARTALA,JAIPUR,0.00,110.00,0.00,0.00,0.00,0.00
2022,08,AGARTALA,JORHAT,0.00,2.00,0.00,0.00,0.00,0.00
2020,03,AGARTALA,KOCHI,6.00,0.00,0.00,0.00,0.00,0.00
2023,11,AGARTALA,KOCHI,40.00,34.00,0.01,0.00,0.00,0.00
2023,12,AGARTALA,KOCHI,39.00,75.00,0.33,0.55,0.00,0.00
2019,05,AGARTALA,KOLKATA,35951.00,34401.00,17.39,293.59,5.02,19.90
2019,06,AGARTALA,KOLKATA,37962.00,37403.00,14.38,321.03,4.41,9.20
2019,07,AGARTALA,KOLKATA,40108.00,37956.00,19.52,341.73,4.39,7.26
2019,08,AGARTALA,KOLKATA,39618.00,34960.00,17.80,372.40,4.80,9.99
2019,09,AGARTALA,KOLKATA,34780.00,35673.00,33.69,351.47,4.74,9.13
2019,10,AGARTALA,KOLKATA,38473.00,34929.00,19.76,308.54,5.66,5.00
2019,11,AGARTALA,KOLKATA,47474.00,45092.00,18.46,268.10,4.51,7.63
2019,12,AGARTALA,KOLKATA,43814.00,46100.00,22.44,276.11,4.45,8.63
2020,01,AGARTALA,KOLKATA,41624.00,44350.00,17.74,306.90,4.69,7.59
2020,02,AGARTALA,KOLKATA,39620.00,36551.00,19.96,325.29,4.56,7.36
2020,03,AGARTALA,KOLKATA,27277.00,32860.00,12.99,220.59,0.00,2.22
2020,05,AGARTALA,KOLKATA,486.00,494.00,0.07,7.16,0.57,0.89
2020,06,AGARTALA,KOLKATA,9803.00,12288.00,13.90,227.29,4.37,9.17
2020,07,AGARTALA,KOLKATA,5351.00,6362.00,14.32,257.54,3.92,6.04
2020,08,AGARTALA,KOLKATA,4604.00,7521.00,16.85,164.59,2.36,8.03
2020,09,AGARTALA,KOLKATA,8089.00,10318.00,19.77,136.26,2.45,9.93
2020,10,AGARTALA,KOLKATA,15005.00,17018.00,23.51,243.33,5.01,11.11
2020,11,AGARTALA,KOLKATA,22259.00,18622.00,12.88,217.51,3.67,12.12
2020,12,AGARTALA,KOLKATA,23824.00,25224.00,11.07,205.27,4.78,11.07
2021,01,AGARTALA,KOLKATA,27172.00,27012.00,12.14,197.57,3.03,9.66
2021,02,AGARTALA,KOLKATA,27391.00,25095.00,10.31,231.19,4.22,11.55
2021,03,AGARTALA,KOLKATA,29387.00,26332.00,9.28,225.01,5.27,7.12
2021,04,AGARTALA,KOLKATA,18655.00,18989.00,19.94,251.41,4.73,8.34
2021,06,AGARTALA,KOLKATA,8054.00,8465.00,17.11,160.90,5.37,7.60
2021,07,AGARTALA,KOLKATA,15980.00,12985.00,21.01,208.39,5.07,7.82
2021,08,AGARTALA,KOLKATA,27319.00,21169.00,49.54,272.38,3.90,12.15
2021,09,AGARTALA,KOLKATA,30097.00,26934.00,125.29,273.48,4.33,7.90
2021,10,AGARTALA,KOLKATA,33611.00,30458.00,59.47,273.67,4.22,5.80
2021,11,AGARTALA,KOLKATA,38728.00,35135.00,129.29,212.74,4.85,9.24
2021,12,AGARTALA,KOLKATA,39685.00,37677.00,161.09,223.46,4.66,12.86
2022,01,AGARTALA,KOLKATA,21159.00,27310.00,47.47,167.10,4.32,8.65
2022,02,AGARTALA,KOLKATA,24647.00,21301.00,40.22,220.44,1.67,9.74
2022,03,AGARTALA,KOLKATA,36607.00,31948.00,27.85,210.29,1.43,7.51
2022,04,AGARTALA,KOLKATA,36691.00,35131.00,40.54,278.19,3.24,8.32
2022,05,AGARTALA,KOLKATA,43215.00,40835.00,24.61,292.40,1.18,5.75
2022,06,AGARTALA,KOLKATA,34670.00,35449.00,55.37,313.36,1.14,12.26
2022,07,AGARTALA,KOLKATA,39576.00,35266.00,32.67,325.64,1.00,10.57
2022,08,AGARTALA,KOLKATA,36747.00,32251.00,46.45,263.44,0.96,7.95
2022,09,AGARTALA,KOLKATA,35747.00,36076.00,21.58,270.24,0.78,9.27
2022,10,AGARTALA,KOLKATA,39460.00,33042.00,14.82,232.93,1.02,5.78
2022,11,AGARTALA,KOLKATA,27406.00,28593.00,18.95,211.92,1.64,6.48
2022,12,AGARTALA,KOLKATA,33537.00,35692.00,11.80,217.87,0.09,9.07
2023,01,AGARTALA,KOLKATA,32722.00,33706.00,2.70,212.17,0.00,8.84
2023,02,AGARTALA,KOLKATA,31661.00,28866.00,1.77,151.04,0.01,9.79
2023,03,AGARTALA,KOLKATA,37714.00,38145.00,15.44,192.84,0.00,8.03
2023,04,AGARTALA,KOLKATA,36408.00,39663.00,2.39,266.97,0.26,8.94
2023,05,AGARTALA,KOLKATA,37985.00,38086.00,17.77,298.18,0.72,8.42
2023,06,AGARTALA,KOLKATA,34237.00,36228.00,18.50,248.30,0.51,9.11
2023,07,AGARTALA,KOLKATA,38432.00,36228.00,80.64,291.81,0.62,9.47
2023,08,AGARTALA,KOLKATA,38875.00,35980.00,29.24,238.22,0.92,9.49
2023,09,AGARTALA,KOLKATA,36862.00,36378.00,40.72,281.16,2.49,8.22
2023,10,AGARTALA,KOLKATA,35815.00,37808.00,10.42,245.81,2.95,8.36
2023,11,AGARTALA,KOLKATA,36539.00,35108.00,27.06,263.08,4.32,6.65
2023,12,AGARTALA,KOLKATA,34262.00,36047.00,88.06,242.92,4.90,8.43
2024,01,AGARTALA,KOLKATA,30666.00,32561.00,54.15,207.66,3.80,11.22
2024,02,AGARTALA,KOLKATA,32045.00,32680.00,12.56,233.63,3.34,16.89
2024,03,AGARTALA,KOLKATA,37092.00,36601.00,11.57,267.34,3.69,15.91
2024,04,AGARTALA,KOLKATA,29983.00,31739.00,21.55,314.58,4.51,9.33
2024,06,AGARTALA,KOLKATA,34136.00,34626.00,20.52,304.55,3.74,8.15
2024,07,AGARTALA,KOLKATA,35004.00,33891.00,28.01,276.48,3.64,7.69
2024,08,AGARTALA,KOLKATA,32172.00,34199.00,53.48,254.75,3.56,7.38
2024,09,AGARTALA,KOLKATA,32595.00,35120.00,57.07,261.24,3.46,3.66
2024,10,AGARTALA,KOLKATA,33339.00,33454.00,12.68,249.79,3.29,1.75
2024,11,AGARTALA,KOLKATA,29721.00,30661.00,17.05,279.26,3.50,3.82
2024,12,AGARTALA,KOLKATA,32054.00,32424.00,15.79,208.88,3.78,0.78
2025,01,AGARTALA,KOLKATA,29428.00,29886.00,12.22,210.61,3.89,2.66
2025,02,AGARTALA,KOLKATA,26757.00,27357.00,10.25,220.45,3.95,5.04
2025,03,AGARTALA,KOLKATA,30230.00,30962.00,15.88,256.94,3.49,1.15
2022,01,AGARTALA,LUCKNOW,0.00,37.00,0.00,0.00,0.00,0.00
2022,02,AGARTALA,LUCKNOW,0.00,57.00,0.00,0.00,0.00,0.00
2019,10,AGARTALA,MUMBAI,37.00,15.00,0.04,0.00,0.00,0.00
2019,11,AGARTALA,MUMBAI,329.00,237.00,0.01,1.03,0.00,0.00
2019,12,AGARTALA,MUMBAI,910.00,480.00,0.04,0.35,0.00,0.00
2020,01,AGARTALA,MUMBAI,721.00,579.00,0.01,0.12,0.00,0.00
2020,02,AGARTALA,MUMBAI,497.00,617.00,0.36,0.21,0.00,0.00
2020,03,AGARTALA,MUMBAI,269.00,360.00,0.07,1.06,0.00,0.00
2021,07,AGARTALA,MUMBAI,0.00,27.00,0.00,0.00,0.00,0.00
2021,08,AGARTALA,MUMBAI,0.00,89.00,0.00,0.01,0.00,0.00
2021,09,AGARTALA,MUMBAI,0.00,139.00,0.00,0.03,0.00,0.00
2021,10,AGARTALA,MUMBAI,0.00,232.00,0.00,0.01,0.00,0.00
2021,11,AGARTALA,MUMBAI,0.00,107.00,0.00,0.00,0.00,0.00
